"OBJECTID","POLY_ID","LAND_AREA","WATER_AREA","FRESH_AREA","OCEAN_AREA","TOTAL_AREA"
11664,990025,62120,0,0,0,62120
11665,990026,40620,290,290,0,40910
11666,990027,19888,1692,1692,0,21580
11667,990028,114542,971,971,0,115513
11668,990029,42047,0,0,0,42047
11669,990030,24528,0,0,0,24528
11670,990031,15062,368,368,0,15430
11671,990032,6748,0,0,0,6748
11672,990033,11221,0,0,0,11221
11673,990034,12143,0,0,0,12143
11674,990035,38368,1,1,0,38369
11675,990036,5875,0,0,0,5875
11676,990037,6490,225,225,0,6715
11677,990038,9116,0,0,0,9116
11678,991001,30568,1469,1469,0,32037
11679,991002,13915,0,0,0,13915
11680,991003,3148,1406,1406,0,4554
11681,991004,146268,11446,11446,0,157714
11682,991005,5393,1120,1120,0,6513
11683,991006,159774,11451,11451,0,171225
11684,991007,85784,0,0,0,85784
11685,991008,6427,272,272,0,6699
11686,991009,106354,0,0,0,106354
11687,991010,15337,0,0,0,15337
11688,991011,12512,4997,4997,0,17509
11689,991012,41364,1352,1352,0,42716
11690,991013,7421,0,0,0,7421
11691,991014,6396,161,161,0,6557
11692,991015,5887,0,0,0,5887
11693,991016,18725,0,0,0,18725
11694,992001,9285,0,0,0,9285
11695,992002,26472,0,0,0,26472
11696,992003,18802,0,0,0,18802
11697,992004,5755,0,0,0,5755
11698,992005,27073,50,50,0,27123
11699,992006,79224,0,0,0,79224
11700,992007,46917,0,0,0,46917
11701,993001,9057,0,0,0,9057
11702,993002,14685,0,0,0,14685
11703,993003,15574,0,0,0,15574
11704,993004,18660,0,0,0,18660
11705,993005,23699,0,0,0,23699
11706,993006,100281,15,15,0,100296
11707,993007,70668,0,0,0,70668
11708,993008,34478,0,0,0,34478
11709,993009,149945,298,298,0,150243
11710,993010,63508,1597,1597,0,65105
11711,993011,82741,0,0,0,82741
11712,993012,64853,4965,4965,0,69818
11713,993013,37038,179,179,0,37217
11714,993014,14548,0,0,0,14548
11715,993015,49164,0,0,0,49164
11716,994001,189616,758,758,0,190374
11717,994002,34867,6160,6160,0,41027
11718,994003,167192,9362,9362,0,176554
11719,994004,42839,0,0,0,42839
11720,994005,90086,0,0,0,90086
11721,994006,29424,0,0,0,29424
11722,994007,30192,0,0,0,30192
11723,995001,52258,259,259,0,52517
11724,995002,28218,0,0,0,28218
11725,995003,54886,7,7,0,54893
11726,995004,5891,88,88,0,5979
11727,995005,60873,0,0,0,60873
11728,995006,70088,0,0,0,70088
11729,995007,67056,94,94,0,67150
11730,995008,24278,0,0,0,24278
11731,995009,76630,0,0,0,76630
11732,995010,69665,378,378,0,70043
11733,995011,54175,0,0,0,54175
11734,995012,92015,158,158,0,92173
11735,995013,8402,0,0,0,8402
11736,995014,150222,0,0,0,150222
11737,995015,11576,0,0,0,11576
11738,995016,18751,0,0,0,18751
11739,995017,13132,0,0,0,13132
11740,995018,36827,201,201,0,37028
11741,995019,7860,0,0,0,7860
11742,995020,23181,0,0,0,23181
11743,995021,28898,139,139,0,29037
11744,995022,8493,0,0,0,8493
11745,995023,17567,0,0,0,17567
11746,995024,79220,180,180,0,79400
11747,995025,29845,0,0,0,29845
11748,996001,35307,133,133,0,35440
11749,996002,12045,0,0,0,12045
11750,996003,102628,34,34,0,102662
11751,996004,22680,0,0,0,22680
11752,996005,14781,0,0,0,14781
11753,996006,130731,0,0,0,130731
11754,996007,17631,6,6,0,17637
11755,996008,23173,395,395,0,23568
11756,996009,11978,0,0,0,11978
11757,996010,28604,0,0,0,28604
11758,996011,110678,0,0,0,110678
11759,996012,82375,90,90,0,82465
11760,997001,32831,0,0,0,32831
11761,997002,115943,1074,1074,0,117017
11762,997003,13169,243,243,0,13412
11763,997004,50763,0,0,0,50763
11764,997005,8530,0,0,0,8530
11765,997006,35700,0,0,0,35700
11766,997007,44667,0,0,0,44667
11767,997008,23190,0,0,0,23190
11768,997009,134317,0,0,0,134317
11769,997010,303181,35,35,0,303216
11770,997011,81997,0,0,0,81997
11771,997012,50058,200,200,0,50258
11772,997013,58902,24,24,0,58926
11773,997014,12662,0,0,0,12662
11774,998001,79180,0,0,0,79180
11775,998002,18710,0,0,0,18710
11776,999001,57695,4220,4220,0,61915
11777,999002,56244,77,77,0,56321
11778,999003,117818,2875,2875,0,120693
11779,999004,226765,136,136,0,226901
11780,999005,113942,1,1,0,113943
11781,999006,123631,172,172,0,123803
11782,999007,16242,305,305,0,16547
11783,999008,126880,0,0,0,126880
11784,999009,45002,1263,1263,0,46265
11785,999010,19320,0,0,0,19320
11786,999011,25697,5388,5388,0,31085
11787,999012,37092,0,0,0,37092
11788,999013,102105,51,51,0,102156
11789,999014,23758,0,0,0,23758
11790,999015,188406,0,0,0,188406
11791,999016,22795,39,39,0,22834
11792,999017,19005,0,0,0,19005
11793,999018,35535,0,0,0,35535
11794,999019,60447,846,846,0,61293
11795,999020,16388,0,0,0,16388
11796,999021,20891,114,114,0,21005
11797,999022,179849,2065,2065,0,181914
11798,999023,14605,0,0,0,14605
11799,999024,84690,0,0,0,84690
11800,999025,60638,2937,2937,0,63575
11801,999026,33934,0,0,0,33934
11802,999027,6365,0,0,0,6365
11803,999028,99731,0,0,0,99731
11804,1000001,102452,46,46,0,102498
11805,1000002,52619,0,0,0,52619
11806,1000003,32907,9,9,0,32916
11807,1001001,29361,50,50,0,29411
11808,1001002,43261,0,0,0,43261
11809,1001003,22389,0,0,0,22389
11810,1001004,7580,0,0,0,7580
11811,1001005,1800,0,0,0,1800
11812,1001006,6363,0,0,0,6363
11813,1001007,3454,312,312,0,3766
11814,1001008,30831,0,0,0,30831
11815,1001009,42254,0,0,0,42254
11816,1001010,68737,55,55,0,68792
11817,1001011,29192,0,0,0,29192
11818,1001012,8627,0,0,0,8627
11819,1001013,5220,0,0,0,5220
11820,1001014,49339,0,0,0,49339
11821,1001015,8596,0,0,0,8596
11822,1001016,41847,0,0,0,41847
11823,1001017,15140,0,0,0,15140
11824,1002001,50503,0,0,0,50503
11825,1002002,23482,228,228,0,23710
11826,1002003,41361,2693,2693,0,44054
11827,1002004,8081,0,0,0,8081
11828,1002005,8267,0,0,0,8267
11829,1002006,49961,0,0,0,49961
11830,1002007,25237,0,0,0,25237
11831,1002008,11944,2246,2246,0,14190
11832,1002009,12762,0,0,0,12762
11833,1002010,33858,0,0,0,33858
11834,1002011,12701,713,713,0,13414
11835,1002012,35417,117,117,0,35534
11836,1002013,39902,1010,1010,0,40912
11837,1002014,18209,0,0,0,18209
11838,1002015,7421,0,0,0,7421
11839,1002016,31900,3653,3653,0,35553
11840,1002017,13435,0,0,0,13435
11841,1002018,44448,0,0,0,44448
11842,1002019,18748,0,0,0,18748
11843,1002020,14180,48,48,0,14228
11844,1002021,41912,0,0,0,41912
11845,1003001,20168,0,0,0,20168
11846,1003002,10973,0,0,0,10973
11847,1003003,36120,0,0,0,36120
11848,1003004,8195,0,0,0,8195
11849,1003005,18989,1109,1109,0,20098
11850,1003006,17309,385,385,0,17694
11851,1003007,2217,0,0,0,2217
11852,1003008,23014,0,0,0,23014
11853,1003009,4526,127,127,0,4653
11854,1003010,75711,449,449,0,76160
11855,1003011,12663,0,0,0,12663
11856,1003012,5988,0,0,0,5988
11857,1003013,39064,221,221,0,39285
11858,1003014,4432,0,0,0,4432
11859,1003015,8962,0,0,0,8962
11860,1003016,19917,0,0,0,19917
11861,1003017,17436,0,0,0,17436
11862,1003018,90517,588,588,0,91105
11863,1003019,9651,0,0,0,9651
11864,1003020,21933,0,0,0,21933
11865,1003021,9826,0,0,0,9826
11866,1003022,90023,0,0,0,90023
11867,1004001,100823,3289,3289,0,104112
11868,1004002,17864,240,240,0,18104
11869,1004003,41116,202,202,0,41318
11870,1004004,15409,0,0,0,15409
11871,1004005,53749,672,672,0,54421
11872,1004006,36895,1616,1616,0,38511
11873,1004007,28505,1,1,0,28506
11874,1004008,12603,1830,1830,0,14433
11875,1004009,25444,0,0,0,25444
11876,1004010,29306,413,413,0,29719
11877,1004011,7051,0,0,0,7051
11878,1004012,3646,942,942,0,4588
11879,1004013,4546,2397,2397,0,6943
11880,1004014,15172,2485,2485,0,17657
11881,1004015,13219,3106,3106,0,16325
11882,1004016,25780,113,113,0,25893
11883,1004017,4139,0,0,0,4139
11884,1004018,7125,1103,1103,0,8228
11885,1004019,3789,180,180,0,3969
11886,1004020,24226,0,0,0,24226
11887,1004021,4371,228,228,0,4599
11888,1004022,73670,946,946,0,74616
11889,1004023,13660,4643,4643,0,18303
11890,1004024,42523,1557,1557,0,44080
11891,1004025,88344,2369,2369,0,90713
11892,1004026,39208,273,273,0,39481
11893,1004027,26320,0,0,0,26320
11894,1004028,16556,192,192,0,16748
11895,1004029,28291,121,121,0,28412
11896,1004030,27074,336,336,0,27410
11897,1004031,20129,69,69,0,20198
11898,1004032,84601,192,192,0,84793
11899,1005001,6266,0,0,0,6266
11900,1005002,5912,0,0,0,5912
11901,1005003,10965,1398,1398,0,12363
11902,1005004,5947,1483,1483,0,7430
11903,1005005,5469,1741,1741,0,7210
11904,1005006,11419,0,0,0,11419
11905,1005007,16320,2,2,0,16322
11906,1005008,6776,0,0,0,6776
11907,1005009,3797,1548,1548,0,5345
11908,1005010,9588,0,0,0,9588
11909,1005011,5086,1150,1150,0,6236
11910,1005012,18784,327,327,0,19111
11911,1005013,14199,272,272,0,14471
11912,1005014,43112,35,35,0,43147
11913,1005015,16415,3338,3338,0,19753
11914,1005016,24652,182,182,0,24834
11915,1005017,9087,0,0,0,9087
11916,1005018,38226,1792,1792,0,40018
11917,1005019,7053,0,0,0,7053
11918,1006001,28283,57,57,0,28340
11919,1006002,7392,0,0,0,7392
11920,1006003,7629,0,0,0,7629
11921,1006004,65560,103,103,0,65663
11922,1006005,8306,0,0,0,8306
11923,1006006,9951,0,0,0,9951
11924,1006007,6311,0,0,0,6311
11925,1006008,11806,39,39,0,11845
11926,1006009,30477,1008,1008,0,31485
11927,1006010,35065,65,65,0,35130
11928,1006011,242888,628,628,0,243516
11929,1006012,53189,1115,1115,0,54304
11930,1006013,12485,79,79,0,12564
11931,1006014,164871,1385,1385,0,166256
11932,1006015,7110,0,0,0,7110
11933,1006016,51743,0,0,0,51743
11934,1006017,7946,0,0,0,7946
11935,1006018,135062,41,41,0,135103
11936,1006019,15876,54,54,0,15930
11937,1006020,13384,199,199,0,13583
11938,1006021,41666,338,338,0,42004
11939,1006022,158225,1779,1779,0,160004
11940,1006023,21897,1435,1435,0,23332
11941,1006024,62459,937,937,0,63396
11942,1006025,4825,0,0,0,4825
11943,1006026,17972,406,406,0,18378
11944,1006027,5341,12,12,0,5353
11945,1006028,165977,288,288,0,166265
11946,1006029,46354,297,297,0,46651
11947,1007001,7589,0,0,0,7589
11948,1007002,3933,0,0,0,3933
11949,1007003,7394,0,0,0,7394
11950,1007004,13059,421,421,0,13480
11951,1007005,3168,0,0,0,3168
11952,1007006,6168,1374,1374,0,7542
11953,1007007,6982,436,436,0,7418
11954,1007008,10478,4297,4297,0,14775
11955,1007009,13962,737,737,0,14699
11956,1007010,5372,1740,1740,0,7112
11957,1007011,3070,1469,1469,0,4539
11958,1007012,14023,1230,1230,0,15253
11959,1007013,1960,0,0,0,1960
11960,1007014,4974,2855,2855,0,7829
11961,1007015,3671,1111,1111,0,4782
11962,1007016,1371,1590,1590,0,2961
11963,1007017,5679,3320,3320,0,8999
11964,1007018,44064,1641,1641,0,45705
11965,1007019,23517,716,716,0,24233
11966,1007020,10419,5448,5448,0,15867
11967,1007021,1049,827,827,0,1876
11968,1007022,65714,7555,7555,0,73269
11969,1008001,14901,0,0,0,14901
11970,1008002,5574,0,0,0,5574
11971,1008003,16482,0,0,0,16482
11972,1008004,15654,157,157,0,15811
11973,1008005,7299,429,429,0,7728
11974,1008006,32973,28,28,0,33001
11975,1008007,58921,1438,1438,0,60359
11976,1008008,4350,0,0,0,4350
11977,1008009,96594,0,0,0,96594
11978,1008010,99210,39,39,0,99249
11979,1008011,22686,407,407,0,23093
11980,1008012,164272,495,495,0,164767
11981,1008013,22513,0,0,0,22513
11982,1008014,114226,0,0,0,114226
11983,1008015,15165,0,0,0,15165
11984,1008016,18183,0,0,0,18183
11985,1008017,13720,0,0,0,13720
11986,1008018,6694,0,0,0,6694
11987,1008019,50239,81,81,0,50320
11988,1008020,7445,0,0,0,7445
11989,1008021,10176,0,0,0,10176
11990,1008022,3751,0,0,0,3751
11991,1009001,87376,24,24,0,87400
11992,1009002,87421,0,0,0,87421
11993,1009003,4493,0,0,0,4493
11994,1009004,5839,75,75,0,5914
11995,1009005,7582,0,0,0,7582
11996,1009006,3935,0,0,0,3935
11997,1009007,38200,0,0,0,38200
11998,1009008,28943,0,0,0,28943
11999,1009009,8725,101,101,0,8826
12000,1009010,47600,0,0,0,47600
12001,1009011,27802,0,0,0,27802
12002,1009012,56070,0,0,0,56070
12003,1009013,5893,0,0,0,5893
12004,1009014,14818,0,0,0,14818
12005,1009015,7286,0,0,0,7286
12006,1009016,6431,0,0,0,6431
12007,1009017,11476,0,0,0,11476
12008,1009018,5332,214,214,0,5546
12009,1010001,15908,0,0,0,15908
12010,1010002,7299,489,489,0,7788
12011,1010003,29869,0,0,0,29869
12012,1010004,8342,1413,1413,0,9755
12013,1010005,8686,0,0,0,8686
12014,1011001,2905,0,0,0,2905
12015,1011002,28454,0,0,0,28454
12016,1011003,6546,0,0,0,6546
12017,1011004,12240,101,101,0,12341
12018,1012001,200336,85,85,0,200421
12019,1012002,164083,9740,9740,0,173823
12020,1012003,5242,0,0,0,5242
12021,1012004,25478,0,0,0,25478
12022,1012005,49458,8089,8089,0,57547
12023,1012006,33475,0,0,0,33475
12024,1012007,16163,0,0,0,16163
12025,1012008,5322,0,0,0,5322
12026,1012009,3843,0,0,0,3843
12027,1012010,61470,1342,1342,0,62812
12028,1012011,13619,0,0,0,13619
12029,1012012,57542,2059,2059,0,59601
12030,1012013,16774,2776,2776,0,19550
12031,1012014,31802,298,298,0,32100
12032,1012015,3278,0,0,0,3278
12033,1012016,8185,0,0,0,8185
12034,1012017,3714,0,0,0,3714
12035,1012018,16195,0,0,0,16195
12036,1012019,3180,0,0,0,3180
12037,1012020,23792,0,0,0,23792
12038,1012021,24448,0,0,0,24448
12039,1012022,2518,0,0,0,2518
12040,1013001,39407,0,0,0,39407
12041,1013002,47081,479,479,0,47560
12042,1013003,1798,0,0,0,1798
12043,1013004,30137,9716,9716,0,39853
12044,1013005,13308,0,0,0,13308
12045,1013006,24842,0,0,0,24842
12046,1013007,8654,0,0,0,8654
12047,1013008,22010,2647,2647,0,24657
12048,1013009,16963,2525,2525,0,19488
12049,1013010,25037,504,504,0,25541
12050,1014001,22865,4989,4989,0,27854
12051,1014002,8176,0,0,0,8176
12052,1015001,30837,945,945,0,31782
12053,1015002,80743,523,523,0,81266
12054,1015003,7760,108,108,0,7868
12055,1015004,13926,1928,1928,0,15854
12056,1015005,28484,1476,1476,0,29960
12057,1015006,15438,721,721,0,16159
12058,1015007,4484,998,998,0,5482
12059,1015008,36710,4770,4770,0,41480
12060,1015009,30363,449,449,0,30812
12061,1015010,4144,0,0,0,4144
12062,1015011,9829,91,91,0,9920
12063,1015012,20665,78,78,0,20743
12064,1015013,7365,0,0,0,7365
12065,1015014,9498,0,0,0,9498
12066,1015015,22363,222,222,0,22585
12067,1015016,59674,8199,8199,0,67873
12068,1015017,21203,0,0,0,21203
12069,1015018,10211,1195,1195,0,11406
12070,1016001,22950,2481,2481,0,25431
12071,1016002,29128,92,92,0,29220
12072,1016003,35913,1492,1492,0,37405
12073,1017001,62819,84,84,0,62903
12074,1017002,19568,0,0,0,19568
12075,1017003,24685,0,0,0,24685
12076,1017004,47692,32,32,0,47724
12077,1017005,27749,0,0,0,27749
12078,1017006,3263,0,0,0,3263
12079,1017007,20771,36,36,0,20807
12080,1017008,32049,0,0,0,32049
12081,1017009,13836,0,0,0,13836
12082,1017010,22844,0,0,0,22844
12083,1017011,5065,0,0,0,5065
12084,1017012,14080,0,0,0,14080
12085,1017013,49685,0,0,0,49685
12086,1017014,6872,0,0,0,6872
12087,1017015,36753,0,0,0,36753
12088,1017016,31090,0,0,0,31090
12089,1017017,23606,0,0,0,23606
12090,1017018,4953,0,0,0,4953
12091,1017019,56871,0,0,0,56871
12092,1017020,54581,0,0,0,54581
12093,1017021,23683,0,0,0,23683
12094,1017022,11828,0,0,0,11828
12095,1017023,8185,0,0,0,8185
12096,1017024,79672,301,301,0,79973
12097,1017025,16166,0,0,0,16166
12098,1017026,172354,168,168,0,172522
12099,1018001,13606,0,0,0,13606
12100,1018002,36785,598,598,0,37383
12101,1018003,17076,72,72,0,17148
12102,1018004,20118,56,56,0,20174
12103,1018005,76036,0,0,0,76036
12104,1018006,45461,0,0,0,45461
12105,1018007,45628,80,80,0,45708
12106,1018008,25005,0,0,0,25005
12107,1019001,42190,0,0,0,42190
12108,1019002,31459,0,0,0,31459
12109,1019003,50884,0,0,0,50884
12110,1019004,60690,962,962,0,61652
12111,1019005,6257,0,0,0,6257
12112,1020001,128570,41020,3941,37079,169590
12113,1020002,1158116,63812,63812,0,1221928
12114,1020003,146843,12425,12076,349,159268
12115,1020004,21378,698,698,0,22076
12116,1021001,16699,61064,212,60852,77763
12117,1021002,193567,75547,7711,67836,269114
12118,1021003,90724,327588,3965,323623,418312
12119,1021004,16255,72317,0,72317,88572
12120,1021005,24338,140416,0,140416,164754
12121,1021006,160868,5287,995,4292,166155
12122,1021007,306387,781036,825,780211,1087423
12123,1021008,24421,22176,3655,18521,46597
12124,1021009,65555,59565,383,59182,125120
12125,1021010,119557,1279,1279,0,120836
12126,1021011,123900,308140,948,307192,432040
12127,1021012,0,4268,0,4268,4268
12128,1021013,31180,775,775,0,31955
12129,1022001,845161,3531,3497,34,848692
12130,1022002,481861,4434,4434,0,486295
12131,1022003,18951,1953,1953,0,20904
12132,1022004,11746,1849,1849,0,13595
12133,1022005,574987,3371,3371,0,578358
12134,1022006,386740,8196,8196,0,394936
12135,1022007,327615,2112,2112,0,329727
12136,1023001,184467,281090,919,280171,465557
12137,1023002,35406,63775,618,63157,99181
12138,1023003,316786,4998,4998,0,321784
12139,1023004,56891,828,828,0,57719
12140,1023005,210737,5444,5444,0,216181
12141,1023006,36267,60406,0,60406,96673
12142,1023007,89174,857,675,182,90031
12143,1024001,640968,20437,20437,0,661405
12144,1024002,52200,2240,2240,0,54440
12145,1024003,2875780,24982,24982,0,2900762
12146,1024004,49231,4707,4707,0,53938
12147,1024005,65888,382,382,0,66270
12148,1024006,420273,10170,10170,0,430443
12149,1024007,591211,2742,2742,0,593953
12150,1024008,10914,0,0,0,10914
12151,1024009,105741,873,873,0,106614
12152,1024010,108828,7900,7900,0,116728
12153,1024011,528821,59618,59618,0,588439
12154,1024012,67959,0,0,0,67959
12155,1024013,229306,1846,1846,0,231152
12156,1024014,267243,357,357,0,267600
12157,1024015,22362,2236,2236,0,24598
12158,1024016,423594,3248,3248,0,426842
12159,1024017,47099,4601,4601,0,51700
12160,1024018,297957,6639,6639,0,304596
12161,1024019,337886,12631,12631,0,350517
12162,1024020,418408,6253,6253,0,424661
12163,1024021,161371,7050,7050,0,168421
12164,1024022,215711,11622,11622,0,227333
12165,1024023,453741,28641,28641,0,482382
12166,1024024,127343,5631,5631,0,132974
12167,1024025,619364,34902,34902,0,654266
12168,1024026,264189,7805,7805,0,271994
12169,1024027,59309,2208,2208,0,61517
12170,1024028,692635,24501,24501,0,717136
12171,1024029,86420,1637,1637,0,88057
12172,1024030,327201,3796,3796,0,330997
12173,1024031,76060,1514,1514,0,77574
12174,1025001,237364,14523,14523,0,251887
12175,1025002,34386,0,0,0,34386
12176,1025003,148263,0,0,0,148263
12177,1026001,31150,186,186,0,31336
12178,1026002,684559,22464,22464,0,707023
12179,1027001,311975,399,399,0,312374
12180,1027002,277416,0,0,0,277416
12181,1027003,98819,140535,0,140535,239354
12182,1027004,11658,2680098,33,2680065,2691756
12183,1027005,60495,0,0,0,60495
12184,1027006,181208,0,0,0,181208
12185,1027007,15059,13236,244,12992,28295
12186,1027008,207914,113337,762,112575,321251
12187,1027009,67218,3566,3550,16,70784
12188,1027010,18721,49368,0,49368,68089
12189,1028001,371262,3722,3722,0,374984
12190,1028002,274324,997,997,0,275321
12191,1028003,375135,31092,31092,0,406227
12192,1028004,118345,1013,1013,0,119358
12193,1028005,47043,1425,1425,0,48468
12194,1028006,422845,8370,8370,0,431215
12195,1028007,157648,1923,1923,0,159571
12196,1028008,120477,3486,3486,0,123963
12197,1028009,468589,4862,4862,0,473451
12198,1028010,242468,4305,4305,0,246773
12199,1028011,1125610,16583,16583,0,1142193
12200,1028012,314458,32305,32305,0,346763
12201,1028013,334595,3907,3907,0,338502
12202,1028014,542440,5699,5699,0,548139
12203,1028015,42086,3216,3216,0,45302
12204,1028016,996059,7263,7263,0,1003322
12205,1028017,616924,22725,22725,0,639649
12206,1028018,17685,2009,2009,0,19694
12207,1028019,285720,6866,6866,0,292586
12208,1028020,1787,29,29,0,1816
12209,1028021,1713,48,48,0,1761
12210,1028022,243996,1013,1013,0,245009
12211,1028023,70706,6535,6535,0,77241
12212,1028024,1427,30,30,0,1457
12213,1028025,134889,3002,3002,0,137891
12214,1028026,1171363,23434,23434,0,1194797
12215,1028027,839759,19536,19536,0,859295
12216,1028028,100854,404,404,0,101258
12217,1028029,37713,3426,3426,0,41139
12218,1028030,80650,0,0,0,80650
12219,1029001,104418,1921,1921,0,106339
12220,1029002,18527,12414,229,12185,30941
12221,1029003,56215,100769,360,100409,156984
12222,1029004,392225,2877,2877,0,395102
12223,1029005,25457,120988,188,120800,146445
12224,1029006,11617,8716,8716,0,20333
12225,1029007,155909,76327,1730,74597,232236
12226,1030001,81127,52110,52110,0,133237
12227,1030002,55773,27980,27980,0,83753
12228,1030003,46331,7282,7282,0,53613
12229,1030004,181232,9223,9223,0,190455
12230,1030005,148700,2222,2222,0,150922
12231,1030006,109418,12398,12398,0,121816
12232,1030007,54378,5338,5338,0,59716
12233,1030008,33153,2219,2219,0,35372
12234,1030009,17272,396,396,0,17668
12235,1030010,20111,16927,16927,0,37038
12236,1030011,21256,7245,7245,0,28501
12237,1030012,14537,1318,1318,0,15855
12238,1030013,38672,5379,5379,0,44051
12239,1030014,36487,1302,1302,0,37789
12240,1030015,12812,685,685,0,13497
12241,1030016,22071,0,0,0,22071
12242,1030017,9112,1180,1180,0,10292
12243,1030018,43020,3926,3926,0,46946
12244,1030019,69970,1030,1030,0,71000
12245,1030020,33945,3453,3453,0,37398
12246,1030021,97305,3294,3294,0,100599
12247,1030022,85231,5866,5866,0,91097
12248,1030023,23201,0,0,0,23201
12249,1030024,46733,834,834,0,47567
12250,1030025,53235,1845,1845,0,55080
12251,1030026,129072,20,20,0,129092
12252,1030027,23667,0,0,0,23667
12253,1030028,235296,1075,1075,0,236371
12254,1030029,159397,8894,8894,0,168291
12255,1030030,30384,0,0,0,30384
12256,1030031,19955,0,0,0,19955
12257,1030032,20252,0,0,0,20252
12258,1030033,17863,0,0,0,17863
12259,1030034,33973,1920,1920,0,35893
12260,1030035,58199,3061,3061,0,61260
12261,1030036,15279,1,1,0,15280
12262,1030037,44801,0,0,0,44801
12263,1030038,9686,0,0,0,9686
12264,1030039,185282,5260,5260,0,190542
12265,1030040,305202,5150,5150,0,310352
12266,1030041,35542,99,99,0,35641
12267,1030042,74082,459,459,0,74541
12268,1030043,163769,2,2,0,163771
12269,1030044,50986,771,771,0,51757
12270,1030045,35224,0,0,0,35224
12271,1030046,151916,567,567,0,152483
12272,1030047,278362,2787,2787,0,281149
12273,1030048,16222,145,145,0,16367
12274,1030049,57723,1013,1013,0,58736
12275,1031001,16632,3116,571,2545,19748
12276,1031002,38479,1066674,0,1066674,1105153
12277,1031003,45085,39030,970,38060,84115
12278,1031004,8764,40691,0,40691,49455
12279,1031005,19728,0,0,0,19728
12280,1031006,14061,0,0,0,14061
12281,1031007,42786,4443,0,4443,47229
12282,1031008,28124,41014,0,41014,69138
12283,1031009,20539,1,1,0,20540
12284,1031010,49568,55082,0,55082,104650
12285,1031011,20961,917,868,49,21878
12286,1031012,7798,63222,145,63077,71020
12287,1031013,2783,7722,0,7722,10505
12288,1031014,17633,0,0,0,17633
12289,1031015,7756,1657,851,806,9413
12290,1031016,17543,119774,726,119048,137317
12291,1031017,22932,6870,0,6870,29802
12292,1031018,214107,2250,2188,62,216357
12293,1031019,15462,51501,16,51485,66963
12294,1031020,43158,625,0,625,43783
12295,1031021,14323,1572,1518,54,15895
12296,1031022,19589,2924,224,2700,22513
12297,1031023,13412,3708,473,3235,17120
12298,1031024,251169,10891,10891,0,262060
12299,1031025,630722,5840,5840,0,636562
12300,1031026,123959,151,151,0,124110
12301,1031027,26673,593,593,0,27266
12302,1031028,1045,477,372,105,1522
12303,1031029,94237,2047,2047,0,96284
12304,1031030,2101,1001,1001,0,3102
12305,1031031,9593,1774,1774,0,11367
12306,1031032,222993,4661,4661,0,227654
12307,1031033,97774,7772,7772,0,105546
12308,1031034,294550,1316,1316,0,295866
12309,1031035,253905,5516,5516,0,259421
12310,1031036,433917,3284,3284,0,437201
12311,1031037,183398,115,115,0,183513
12312,9593001,28084,1439,1439,0,29523
12313,9593002,106447,26,26,0,106473
12314,9607001,224161,374,374,0,224535
12315,9607002,80413,0,0,0,80413
12316,9607003,371794,307,307,0,372101
12317,9607004,29230,0,0,0,29230
12318,9607005,209190,183,183,0,209373
12319,9607006,47768,0,0,0,47768
12320,9608001,80683,0,0,0,80683
12321,9608002,13423,5240,5240,0,18663
12322,9608003,55560,318,318,0,55878
12323,9609001,33537,1179,1179,0,34716
12324,9609002,88602,3049,3049,0,91651
12325,9609003,68680,1431,1431,0,70111
12326,9609004,2136,1104,1104,0,3240
12327,9609005,20470,2168,2168,0,22638
12328,9609006,20545,0,0,0,20545
12329,9687001,39428,1193,1193,0,40621
12330,9687002,43897,52,52,0,43949
12331,9687003,38990,978,978,0,39968
12332,9687004,45519,2160,2160,0,47679
12333,9687005,17037,133,133,0,17170
12334,9687006,13031,2501,2501,0,15532
12335,9687007,23282,687,687,0,23969
12336,9687008,21667,0,0,0,21667
12337,9687009,45386,2142,2142,0,47528
12338,9687010,22791,88,88,0,22879
12339,9687011,60471,0,0,0,60471
12340,9787001,25619,0,0,0,25619
12341,9787002,7291,0,0,0,7291
12342,9787003,108903,921,921,0,109824
12343,9787004,51228,388,388,0,51616
